Callnumber;Barcode;Title;Year;Location
LWB: 659.4 SHAW;HV060804;Airline marketing and management;2007;Bibliotheek Leeuwenburg
LWB: 659.4 STOR;HV075685;Praktijkdeel luchtvervoer;2008;Bibliotheek Leeuwenburg
LWB: 659.4 STRA;HV037290;Strategic management in the aviation industry;2005;Bibliotheek Leeuwenburg
LWB: 659.4 STRA;HV089335;Strategic management in aviation;2007;Bibliotheek Leeuwenburg
LWB: 659.4 VASI;HV074610;Introduction to air transport economics;2008;Bibliotheek Leeuwenburg
LWB: 659.4 VASI;HV074609;Introduction to air transport economics;2008;Bibliotheek Leeuwenburg
LWB: 659.4 WELL;HV036620;General aviation marketing and management;2003;Bibliotheek Leeuwenburg
LWB: 659.41 CRAN;HV046324;Inspection authorization test prep;2002;Bibliotheek Leeuwenburg
LWB: 659.41 EURO;HV100675;European air traffic management;2007;Bibliotheek Leeuwenburg
LWB: 659.41 EURO;HV060833;European air traffic management;2007;Bibliotheek Leeuwenburg
LWB: 659.41 GROE;HV125742;De vervlogen droom;2013;Bibliotheek Leeuwenburg
LWB: 659.41 HOPK;TM019352;Human factors in air traffic control;1995;Bibliotheek Leeuwenburg
LWB: 659.41 KEAR;HV133223;e-Learning in aviation;2010;Bibliotheek Leeuwenburg
LWB: 659.41 SCHE;HV086407;De lucht in, maar waarom met ú?;2002;Bibliotheek Leeuwenburg
LWB: 659.41 SWAT;HV100437;The principles of flight for pilots;2011;Bibliotheek Leeuwenburg
LWB: 659.41 WENS;HV031461;Wheels up;2005;Bibliotheek Leeuwenburg
LWB: 659.42 BARR;HV093916;Deregulation and the airline business in Europe;2009;Bibliotheek Leeuwenburg
LWB: 659.42 BAZA;HV106377;Airline operations and scheduling;2010;Bibliotheek Leeuwenburg
LWB: 659.42 BRUC;HV125122;Understanding decision-making processes in airline operations control;2011;Bibliotheek Leeuwenburg
LWB: 659.42 BURG;HV089454;Airline network development in Europe and its implications for airport planning;2007;Bibliotheek Leeuwenburg
LWB: 659.42 CLAR;HV117854;Buying the big jets;2007;Bibliotheek Leeuwenburg
LWB: 659.42 COMP;HV078387;Competition versus predation in aviation markets;2005;Bibliotheek Leeuwenburg
LWB: 659.42 DOGA;HV050914;The airline business;2006;Bibliotheek Leeuwenburg
LWB: 659.42 DOGA;HV050915;The airline business;2006;Bibliotheek Leeuwenburg
LWB: 659.42 DOGA;HV120702;Flying off course;2010;Bibliotheek Leeuwenburg
LWB: 659.42 FLET;HV154150;Ryanair: low-cost, maar tegen welke prijs?;2013;Bibliotheek Leeuwenburg
LWB: 659.42 KOSS;HV078327;Delivering excellent service quality in aviation;2006;Bibliotheek Leeuwenburg
LWB: 659.42 MORR;HV116616;Airline finance;2013;Bibliotheek Leeuwenburg
LWB: 659.42 PRIC;HV131491;Pricing behaviour and non-price characteristics in the airline industry;2012;Bibliotheek Leeuwenburg
LWB: 659.42 SCHI;HV125726;Schiphol megastructuur;2013;Bibliotheek Leeuwenburg
LWB: 659.42 SCHI;HV153083;Schiphol megastructuur;2013;Bibliotheek Leeuwenburg
LWB: 659.42 STAR;HV061087;Aviation markets;2008;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV050511;Simpli-Flying;2004;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV036613;Simpli-Flying;2004;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV102902;Flying ahead of the airplane;2008;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV154749;Designing future-oriented airline businesses;2014;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV093918;Looking beyond the runway;2010;Bibliotheek Leeuwenburg
LWB: 659.42 TANE;HV050510;Simpli-Flying;2004;Bibliotheek Leeuwenburg
LWB: 659.42 VASI;HV093862;Foundations of airline finance;2010;Bibliotheek Leeuwenburg
LWB: 659.42 WENS;HV134901;Air transportation;2011;Bibliotheek Leeuwenburg
LWB: 659.42 WU;HV106378;Airline operations and delay management;2010;Bibliotheek Leeuwenburg
LWB: 659.43 AIRP;HV109045;Airport competition;2010;Bibliotheek Leeuwenburg
LWB: 659.43 AIRP;HV115921;Airport and aviation security;2010;Bibliotheek Leeuwenburg
LWB: 659.43 AIRP;HV063226;Airport slots;2008;Bibliotheek Leeuwenburg
LWB: 659.43 ASHF;HV131403;Airport engineering;2011;Bibliotheek Leeuwenburg
LWB: 659.43 ASHF;HV125492;Airport operations;2012;Bibliotheek Leeuwenburg
LWB: 659.43 ASHF;HV129388;Airport operations;2012;Bibliotheek Leeuwenburg
LWB: 659.43 BENN;HV135000;General aviation security;2012;Bibliotheek Leeuwenburg
LWB: 659.43 DE;HV125491;Airport systems;2013;Bibliotheek Leeuwenburg
LWB: 659.43 DE;HV125749;Airport systems;2013;Bibliotheek Leeuwenburg
LWB: 659.43 DEMP;HV030305;Airport planning and development handbook;1999;Bibliotheek Leeuwenburg
LWB: 659.43 DEVE;HV131011;Development of regional airports;2009;Bibliotheek Leeuwenburg
LWB: 659.43 DOGA;HV030319;The airport business;1992;Bibliotheek Leeuwenburg
LWB: 659.43 DOGA;HV030318;The airport business;1992;Bibliotheek Leeuwenburg
LWB: 659.43 EDWA;HV000754;The modern terminal;2000;Bibliotheek Leeuwenburg
LWB: 659.43 ELIA;HV121978;Airport and aviation security;2010;Bibliotheek Leeuwenburg
LWB: 659.43 FLOU;HV112697;Managing aviation projects from concept to completion;2009;Bibliotheek Leeuwenburg
LWB: 659.43 FLOU;HV090419;Managing aviation projects from concept to completion;2009;Bibliotheek Leeuwenburg
LWB: 659.43 FLOU;HV090467;Managing aviation projects from concept to completion;2009;Bibliotheek Leeuwenburg
LWB: 659.43 GRAH;HV036606;Managing airports;2003;Bibliotheek Leeuwenburg
LWB: 659.43 GRAH;HV036605;Managing airports;2003;Bibliotheek Leeuwenburg
LWB: 659.43 HALP;HV125502;Airport marketing;2013;Bibliotheek Leeuwenburg
LWB: 659.43 HORO;HV036624;Planning and design of airports;1994;Bibliotheek Leeuwenburg
LWB: 659.43 JANI;HV093581;Airport analysis, planning, and design: demand, capacity and congestion;2009;Bibliotheek Leeuwenburg
LWB: 659.43 JANI;HV125026;Greening airports;2011;Bibliotheek Leeuwenburg
LWB: 659.43 KAZD;HV036614;Airport design and operation;2000;Bibliotheek Leeuwenburg
LWB: 659.43 LOW;HV134897;Just-in-time management for airports;2010;Bibliotheek Leeuwenburg
LWB: 659.43 LUCH;HV085942;Luchthavensystemen;2007;Bibliotheek Leeuwenburg
LWB: 659.43 MAIN;HV131867;Mainport Schiphol;2008;Bibliotheek Leeuwenburg
LWB: 659.43 MODE;HV129611;Modelling and managing airport performance;2013;Bibliotheek Leeuwenburg
LWB: 659.43 REGI;HV134163;Regional airports;2011;Bibliotheek Leeuwenburg
LWB: 659.43 SCHI;TM023496;Schiphol;1999;Bibliotheek Leeuwenburg
LWB: 659.43 SCHI;TM035476;Schiphol;1999;Bibliotheek Leeuwenburg
LWB: 659.43 SCHN;HV070808;Praktijkdeel luchthavens;2008;Bibliotheek Leeuwenburg
LWB: 659.43 SULZ;HV036627;Consumer-oriented business design;2001;Bibliotheek Leeuwenburg
LWB: 659.43 SULZ;HV036628;Consumer-oriented business design;2001;Bibliotheek Leeuwenburg
LWB: 659.43 SWEE;HV133725;Aviation and airport security;2009;Bibliotheek Leeuwenburg
LWB: 659.43 SWEE;HV121982;Aviation and airport security;2009;Bibliotheek Leeuwenburg
LWB: 659.43 TOEK;HV089262;De toekomst van Schiphol;2007;Bibliotheek Leeuwenburg
LWB: 659.43 TOEK;HV066976;De toekomst van Schiphol;2007;Bibliotheek Leeuwenburg
LWB: 659.43 VERS;HV109263;Regionale luchthavens en general aviation;2009;Bibliotheek Leeuwenburg
LWB: 659.43 VISU;TM019620;Visual aids handbook;1997;Bibliotheek Leeuwenburg
LWB: 659.43 WELL;HV019079;Airport planning & management;2000;Bibliotheek Leeuwenburg
LWB: 659.43 WILL;HV078310;Developing strategies for the modern international airport;2006;Bibliotheek Leeuwenburg
LWB: 659.43 WIT;HV085941;The impact of secondary slot trading at Amsterdam Airport Schiphol;2007;Bibliotheek Leeuwenburg
LWB: 659.43 YOUN;HV134884;Airport planning and management;2011;Bibliotheek Leeuwenburg
LWB: 659.44 MORR;HV112824;Moving boxes by air;2011;Bibliotheek Leeuwenburg
LWB: 659.44 MORR;HV112825;Moving boxes by air;2011;Bibliotheek Leeuwenburg
LWB: 659.44 SALE;HV125538;The air logistics handbook;2013;Bibliotheek Leeuwenburg
LWB: 659.45 BOWS;HV068364;Aviation and climate change;2009;Bibliotheek Leeuwenburg
LWB: 659.45 CLIM;HV090424;Climate change and aviation;2009;Bibliotheek Leeuwenburg
LWB: 659.45 DALE;HV133222;Air transport and the environment;2010;Bibliotheek Leeuwenburg
LWB: 659.45 JANI;HV077100;The sustainability of air transportation;2007;Bibliotheek Leeuwenburg
LWB: 659.45 ZAPO;HV134945;Aircraft noise;2011;Bibliotheek Leeuwenburg
LWB: 659.46 Bar;LW001406;Disasters in the air;2001;Bibliotheek Leeuwenburg
LWB: 659.46 BELA;TM034024;Een beladen vlucht;1999;Bibliotheek Leeuwenburg
LWB: 659.46 BIBE;HV060394;Beyond the black box;2008;Bibliotheek Leeuwenburg
LWB: 659.46 DISM;HV079172;The limits of expertise;2007;Bibliotheek Leeuwenburg
LWB: 659.46 SCHN;HV102758;Prakt?kdeel Onderzoek van ongevallen en voorvallen;2007;Bibliotheek Leeuwenburg
LWB: 659.46 TAYL;TM021672;Air travel, how safe is it?;1997;Bibliotheek Leeuwenburg
LWB: 659.46 THRE;HV131596;The threat of volcanic ash to aviation;2011;Bibliotheek Leeuwenburg
LWB: 659.48 AVIA;LW001767;Aviation psychology in practice;1994;Bibliotheek Leeuwenburg
LWB: 659.48 CAMP;LW003722;Human performance and limitations in aviation;2002;Bibliotheek Leeuwenburg
LWB: 659.48 CREW;HV095912;Crew resource management;2010;Bibliotheek Leeuwenburg
LWB: 659.48 DISM;HV090468;Human error in aviation;2009;Bibliotheek Leeuwenburg
LWB: 659.48 HAND;HV106123;Handbook of aviation human factors;2010;Bibliotheek Leeuwenburg
LWB: 659.48 HARR;HV112930;Human performance on the flight deck;2011;Bibliotheek Leeuwenburg
LWB: 659.48 HUMA;HV106122;Human factors in aviation;2010;Bibliotheek Leeuwenburg
LWB: 659.48 LOUK;HV102903;The multitasking myth;2009;Bibliotheek Leeuwenburg
LWB: 659.48 MART;HV112299;Aviation psychology and human factors;2009;Bibliotheek Leeuwenburg
LWB: 659.48 MCAL;LW000929;Crew resource management;1997;Bibliotheek Leeuwenburg
LWB: 659.48 PAL;HV038972;Human factors voor vliegtuigonderhoud;2006;Bibliotheek Leeuwenburg
LWB: 659.48 THOM 6;TM029390;The air pilot's manual;1999;Bibliotheek Leeuwenburg
LWB: 659.49 ABEY;HV111340;Aeropolitics;2009;Bibliotheek Leeuwenburg
LWB: 659.49 AIR;HV111465;Air traffic safety and control issues;2010;Bibliotheek Leeuwenburg
LWB: 659.49 AIRL;HV112710;Airline industry mergers;2010;Bibliotheek Leeuwenburg
LWB: 659.49 AVIA;HV154233;Aviation risk and safety management;2014;Bibliotheek Leeuwenburg
LWB: 659.49 AVIA;HV121333;Aviation safety;2011;Bibliotheek Leeuwenburg
LWB: 659.49 CLAR;HV110135;Stormy skies;2010;Bibliotheek Leeuwenburg
LWB: 659.49 CROU;LW002782;Operational flying;2001;Bibliotheek Leeuwenburg
LWB: 659.49 ETHI;HV111972;Ethical issues in aviation;2011;Bibliotheek Leeuwenburg
LWB: 659.49 FEKK;HV086388;Veiligheid;2007;Bibliotheek Leeuwenburg
LWB: 659.49 FERG;HV125411;Aviation safety;2013;Bibliotheek Leeuwenburg
LWB: 659.49 FLOR;HV133236;Airworthiness;2010;Bibliotheek Leeuwenburg
LWB: 659.49 GARR;HV093870;Discrete choice modelling and air travel demand;2010;Bibliotheek Leeuwenburg
LWB: 659.49 GOED;HV112156;Networks in aviation;2010;Bibliotheek Leeuwenburg
LWB: 659.49 HAGE;HV154225;Confronting mistakes;2013;Bibliotheek Leeuwenburg
LWB: 659.49 HOLL;HV154234;Safety management systems for aviation practitioners: real-world lessons.;2013;Bibliotheek Leeuwenburg
LWB: 659.49 IAMS 2;HV112741;IAMSAR manual;2010;Bibliotheek Leeuwenburg
LWB: 659.49 IAMS 3;HV112742;IAMSAR manual.;2010;Bibliotheek Leeuwenburg
LWB: 659.49 IMPL;HV112678;Implementing safety management systems in aviation;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KASA;HV133491;Aerotropolis;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KASA;HV133490;Aerotropolis;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KASA;HV133489;Aerotropolis;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KÖLL;HV122164;Aviation security engineering;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KÖLL;HV099922;Aviation security engineering;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KÖLL;HV122165;Aviation security engineering;2011;Bibliotheek Leeuwenburg
LWB: 659.49 KRAU;HV050422;Aircraft safety;2003;Bibliotheek Leeuwenburg
LWB: 659.49 LIBE;HV154493;Liberalization in aviation;2013;Bibliotheek Leeuwenburg
LWB: 659.49 LOW;HV154743;The low cost carrier worldwide;2013;Bibliotheek Leeuwenburg
LWB: 659.49 MACR;HV154492;Close calls;2014;Bibliotheek Leeuwenburg
LWB: 659.49 MECH;HV134951;Mechanisms in the chain of safety;2012;Bibliotheek Leeuwenburg
LWB: 659.49 MICH;HV133852;Flying in the face of criminalization;2010;Bibliotheek Leeuwenburg
LWB: 659.49 PRIC;HV116532;Practical aviation security;2013;Bibliotheek Leeuwenburg
LWB: 659.49 RADN;HV036601;Profit strategies for air transportation;2001;Bibliotheek Leeuwenburg
LWB: 659.49 RODR;HV133851;Commercial aviation safety;2011;Bibliotheek Leeuwenburg
LWB: 659.49 SCHN;HV100751;Aviation accident and incident investigation;2010;Bibliotheek Leeuwenburg
LWB: 659.49 SCHN;HV130889;Safety assessment of foreign aircraft programme;2013;Bibliotheek Leeuwenburg
LWB: 659.49 SCHN;HV109368;Aviation accident and incident investigation;2010;Bibliotheek Leeuwenburg
LWB: 659.49 STAN;HV068331;A Europe of the air?;2008;Bibliotheek Leeuwenburg
LWB: 659.49 STOL;HV074641;Safety management systems in aviation;2008;Bibliotheek Leeuwenburg
LWB: 659.49 WELL;HV018207;Commercial aviation safety;2001;Bibliotheek Leeuwenburg
LWB: 659.49 WILL;HV110156;Air transport provision in remoter regions;2010;Bibliotheek Leeuwenburg
LWB: 659.5 ANDE;HV121014;Introduction to flight;2012;Bibliotheek Leeuwenburg
LWB: 659.5 ANDE;HV117478;Understanding flight;2010;Bibliotheek Leeuwenburg
LWB: 659.5 BARN;HV100404;Aircraft flight;2010;Bibliotheek Leeuwenburg
LWB: 659.5 BROW;LW002669;Theturbine pilot's flight manual;2001;Bibliotheek Leeuwenburg
LWB: 659.5 CARP 1;TM013293;Flightwise;1996;Bibliotheek Leeuwenburg
LWB: 659.5 CARP 2;TM013295;Flightwise, volume 2;1997;Bibliotheek Leeuwenburg
LWB: 659.5 CURT;TM032064;Fundamentals of aircraft structural analysis;1997;Bibliotheek Leeuwenburg
LWB: 659.5 DING;HV154173;Aircraft engineering principles;2013;Bibliotheek Leeuwenburg
LWB: 659.5 DONA;HV132899;Analysis of aircraft structures;2008;Bibliotheek Leeuwenburg
LWB: 659.5 FILI;HV132902;Advanced aircraft flight performance;2012;Bibliotheek Leeuwenburg
LWB: 659.5 FILI;HV039774;Flight performance of fixed and rotary wing aircraft;2006;Bibliotheek Leeuwenburg
LWB: 659.5 HILD;HV120285;Avionics certification;2007;Bibliotheek Leeuwenburg
LWB: 659.5 KERN;HV008661;Approach and landing;2002;Bibliotheek Leeuwenburg
LWB: 659.5 LANG;HV079247;Stability and control of aircraft systems;2006;Bibliotheek Leeuwenburg
LWB: 659.5 MAC;TM026897;Aerodynamics, aeronautics and flight mechanics;1995;Bibliotheek Leeuwenburg
LWB: 659.5 MEGS;HV125407;Aircraft structures for engineering students;2013;Bibliotheek Leeuwenburg
LWB: 659.5 MEGS;HV106376;An introduction to aircraft structural analysis;2010;Bibliotheek Leeuwenburg
LWB: 659.5 PADI;HV019397;Optimizing jet transport efficiency;1996;Bibliotheek Leeuwenburg
LWB: 659.5 PAMA;TM032778;Performance, stability, dynamics and control of airplanes;1998;Bibliotheek Leeuwenburg
LWB: 659.5 REIT;HV012291;Maintenance and mechanics;2001;Bibliotheek Leeuwenburg
LWB: 659.5 RIER;HV116556;Developing safety-critical software;2013;Bibliotheek Leeuwenburg
LWB: 659.5 RUIJG;HV121461;Elements of airplane performance;2009;Bibliotheek Leeuwenburg
LWB: 659.5 RUIJG;HV104378;Elements of airplane performance;2009;Bibliotheek Leeuwenburg
LWB: 659.5 STAN;HV000749;The standard handbook for aeronautical and astronautical engineers;2003;Bibliotheek Leeuwenburg
LWB: 659.5 SUN;HV079178;Mechanics of aircraft structures;2006;Bibliotheek Leeuwenburg
LWB: 659.5 SWAT;HV000200;Aircraft performance theory for pilots;2000;Bibliotheek Leeuwenburg
LWB: 659.5 SWAT;HV090422;Aircraft performance theory and practice for pilots;2008;Bibliotheek Leeuwenburg
LWB: 659.5 TENN;HV094267;De wetten van de vliegkunst;1992;Bibliotheek Leeuwenburg
LWB: 659.5 THOM 4;TM029386;The air pilot's manual;2000;Bibliotheek Leeuwenburg
LWB: 659.5 THOM 4;HV019015;The air pilot's manual;2000;Bibliotheek Leeuwenburg
LWB: 659.5 THOM 5;LW001439;The air pilot's manual;2001;Bibliotheek Leeuwenburg
LWB: 659.5 TORE;HV000393;Aëronautiek;2002;Bibliotheek Leeuwenburg
LWB: 659.5 TORE;HV090421;Flight physics;2009;Bibliotheek Leeuwenburg
LWB: 659.5 WAGE;TM046918;Aircraft performance engineering;1991;Bibliotheek Leeuwenburg
LWB: 659.5 YECH;HV130958;Introduction to aircraft flight mechanics: performance, static stability, dynamic stability, classic;2014;Bibliotheek Leeuwenburg
LWB: 659.51;HV079152;Theory of wing sections;1959;Bibliotheek Leeuwenburg
LWB: 659.51 AERO;HV134799;Aerodynamics for engineering students / E.L. Houghton ... [et al.];2012;Bibliotheek Leeuwenburg
LWB: 659.51 ANDE;HV111798;Fundamentals of aerodynamics;2011;Bibliotheek Leeuwenburg
LWB: 659.51 ANDE;HV111799;Fundamentals of aerodynamics;2011;Bibliotheek Leeuwenburg
LWB: 659.51 COOK;HV132911;Flight dynamics principles;2013;Bibliotheek Leeuwenburg
LWB: 659.51 DURH;HV154408;Aircraft flight dynamics and control;2013;Bibliotheek Leeuwenburg
LWB: 659.51 GRAA;HV042638;Aerodynamica voor vliegtuigonderhoud;2006;Bibliotheek Leeuwenburg
LWB: 659.51 GRAA 1;HV042639;Vliegtuigaërodynamica;1998;Bibliotheek Leeuwenburg
LWB: 659.51 GRAA 1 BIJL.;TM013263;Vliegtuigaërodynamica;1998;Bibliotheek Leeuwenburg
LWB: 659.51 GRAA 2;HV042640;Vliegtuigaërodynamica;1999;Bibliotheek Leeuwenburg
LWB: 659.51 GRAA 2 BIJL.;TM013265;Vliegtuigaërodynamica;1999;Bibliotheek Leeuwenburg
LWB: 659.51 LEIS;HV008064;Principles of helicopter aerodynamics;2002;Bibliotheek Leeuwenburg
LWB: 659.51 MACL;HV132897;Understanding aerodynamics;2013;Bibliotheek Leeuwenburg
LWB: 659.51 SCHM;TM032767;Introduction to aircraft flight dynamics;1997;Bibliotheek Leeuwenburg
LWB: 659.51 SCHM;HV125009;Modern flight dynamics;2012;Bibliotheek Leeuwenburg
LWB: 659.51 SENS;HV134949;Aerospace engineering;2011;Bibliotheek Leeuwenburg
LWB: 659.53 DAVI;TM006709;Handling the big jets;1985;Bibliotheek Leeuwenburg
LWB: 659.53 JONG;HV031057;Electro-mechanical instruments in aircraft;1986;Bibliotheek Leeuwenburg
LWB: 659.53 JONG;HV031060;Electro-mechanical instruments in aircraft;1986;Bibliotheek Leeuwenburg
LWB: 659.53 NELS;HV074072;Flight stability and automatic control;1998;Bibliotheek Leeuwenburg
LWB: 659.53 PHIL;HV094242;Mechanics of flight;2010;Bibliotheek Leeuwenburg
LWB: 659.53 SAAR;HV079177;Aircraft performance;2007;Bibliotheek Leeuwenburg
LWB: 659.54 BABU;HV090406;Aircraft propulsion;2009;Bibliotheek Leeuwenburg
LWB: 659.54 FARO;HV130887;Aircraft propulsion;2014;Bibliotheek Leeuwenburg
LWB: 659.54 LEE;HV154495;Aerospace propulsion;2014;Bibliotheek Leeuwenburg
LWB: 659.55;HV086378;Introduction to aircraft aeroelasticity and loads;2007;Bibliotheek Leeuwenburg
LWB: 659.55 AERO;HV106375;Aerodynamic design of transport aircraft;2009;Bibliotheek Leeuwenburg
LWB: 659.55 CUTL;HV041999;Understanding aircraft structures;2005;Bibliotheek Leeuwenburg
LWB: 659.55 DESI;HV013435;Design in lucht- en ruimtevaart;2003;Bibliotheek Leeuwenburg
LWB: 659.55 INTR;HV043515;Introduction to aeronautics;2004;Bibliotheek Leeuwenburg
LWB: 659.55 KROE;HV129130;Aircraft basic science;2013;Bibliotheek Leeuwenburg
LWB: 659.55 KUND;HV109933;Aircraft design;2010;Bibliotheek Leeuwenburg
LWB: 659.55 MOIR;HV132901;Design and development of aircraft systems;2013;Bibliotheek Leeuwenburg
LWB: 659.55 RAND;HV063923;R/C airplane building techniques;1991;Bibliotheek Leeuwenburg
LWB: 659.55 RAND;HV063921;R/C airplane building techniques;1991;Bibliotheek Leeuwenburg
LWB: 659.55 RAYM;HV070742;Dan Raymer's simplified aircraft design for homebuilders;2003;Bibliotheek Leeuwenburg
LWB: 659.55 RAYM;HV063581;Dan Raymer's simplified aircraft design for homebuilders;2003;Bibliotheek Leeuwenburg
LWB: 659.55 RAYM;HV129757;Aircraft design;2012;Bibliotheek Leeuwenburg
LWB: 659.55 RAYM;HV070716;Dan Raymer's simplified aircraft design for homebuilders;2003;Bibliotheek Leeuwenburg
LWB: 659.55 RAYM;HV129758;Aircraft design;2012;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 1;HV000578;Preliminary sizing of airplanes;2003;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 2;HV000579;Preliminary configuration design and integration of the propulsion system;1997;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 3;HV000580;Layout design of cockpit, fuselage, wing and empennage: cutaways and inboard profiles;2002;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 4;HV000581;Layout of landing gear and systems;2000;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 5;HV000582;Component weight estimation;2003;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 6;HV000583;Preliminary calculation of aerodynamic, thrust and power characteristics;2000;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 7;HV000584;Determination of stability, control and performance characteristics;2002;Bibliotheek Leeuwenburg
LWB: 659.55 ROSK 8;HV000585;Airplane cost estimation;2002;Bibliotheek Leeuwenburg
LWB: 659.55 SADR;HV119825;Aircraft design;2012;Bibliotheek Leeuwenburg
LWB: 659.55 SFOR;HV154494;Commercial airplane design principles;2014;Bibliotheek Leeuwenburg
LWB: 659.55 SIMO;HV070726;Model aircraft aerodynamics;1999;Bibliotheek Leeuwenburg
LWB: 659.55 SIMO;HV070725;Model aircraft aerodynamics;1999;Bibliotheek Leeuwenburg
