Callnumber;Barcode;Title;Year;Location
AMFI: 772.3 MACC;TM043086;Decorative arts of the Amish of Lancaster County;1988;Bibliotheek AMFI
AMFI: 772.3 NEUW;TM006871;Wiener Werkstätte;1986;Bibliotheek AMFI
AMFI: 772.3 PARR;TM009900;William Morris textiles;1994;Bibliotheek AMFI
AMFI: 772.3 RILE;TM045268;Victorian design source book;1989;Bibliotheek AMFI
AMFI: 772.3 SCHW;TM041570;Wiener Werkstätte;1990;Bibliotheek AMFI
AMFI: 772.3 TOLS;TM047918;Russian decorative arts, 1917-1937;1990;Bibliotheek AMFI
AMFI: 772.3 WILL;TM041578;William Morris by himself;1988;Bibliotheek AMFI
AMFI: 772.6 ANTO;TM010761;Mutant materials in contemporary design;1995;Bibliotheek AMFI
AMFI: 772.6 BUFF;TM010380;Custom Made;1990;Bibliotheek AMFI
AMFI: 772.6 CONR;TM016212;Terence Conran on design;1996;Bibliotheek AMFI
AMFI: 772.6 DROO;TM017986;Droog Design;1998;Bibliotheek AMFI
AMFI: 772.6 GARN;TM010565;Sixties design;1996;Bibliotheek AMFI
AMFI: 772.6 HEMI;HV008707;Cocktail shakers, lava lamps, and tupperware;2003;Bibliotheek AMFI
AMFI: 772.6 JACK;TM024158;The sixties;1998;Bibliotheek AMFI
AMFI: 772.6 ROUK;TM010490;Crafts in plastics;1970;Bibliotheek AMFI
AMFI: 772.6 SIMP;HV004489;Simply droog;2004;Bibliotheek AMFI
AMFI: 772.6 STEI;TM016197;Fabulous fifties;1993;Bibliotheek AMFI
AMFI: 772.6 TOKU;HV078619;Tokujin Yoshioka design;2006;Bibliotheek AMFI
AMFI: 772.7 AMBI;HV063706;Ambient lifestyle;2006;Bibliotheek AMFI
AMFI: 772.7 BENN;TM041374;Benno Premsela onder anderen;1981;Bibliotheek AMFI
AMFI: 772.7 DROO;FM003489;Droog & Dutch design;2000;Bibliotheek AMFI
AMFI: 772.7 HAAK;TM016215;Industrial design in pictures;1990;Bibliotheek AMFI
AMFI: 772.7 HOLL;FM002420;Holland in vorm;1987;Bibliotheek AMFI
AMFI: 772.7 IN;HV057754;In vorm;2004;Bibliotheek AMFI
AMFI: 772.7 JULI;HV000880;The culture of design;2000;Bibliotheek AMFI
AMFI: 772.7 JUNT;HV113787;Dutch design in de 21ste eeuw: hands on!;2011;Bibliotheek AMFI
AMFI: 772.7 KERK;TM016219;Industrial design in practice;1987;Bibliotheek AMFI
AMFI: 772.7 LAUW;HV002110;Dutch Design van de 20ste eeuw;2003;Bibliotheek AMFI
AMFI: 772.7 MATE;TM016650;Materials in design;1998;Bibliotheek AMFI
AMFI: 772.7 MY;HV063299;Industrial design, craft related design, environmental design, interactive media, packaging design;2008;Bibliotheek AMFI
AMFI: 772.7 MY;HV063298;Graphic design, illustration;2008;Bibliotheek AMFI
AMFI: 772.7 PAST;HV036260;Past tense, future sense;2005;Bibliotheek AMFI
AMFI: 772.7 PHIL;HV107772;Vision of the future;1996;Bibliotheek AMFI
AMFI: 772.7 RAMA;HV000151;Droog Design in context;2002;Bibliotheek AMFI
AMFI: 772.7 SMAR;TM016605;Smart materials;1997;Bibliotheek AMFI
AMFI: 772.7 STAA;TM041409;G?s Bakker, vormgever;1989;Bibliotheek AMFI
AMFI: 772.7 VISI;HV022705;Vision & precision;2002;Bibliotheek AMFI
AMFI: 772.8 BOCC;HV095175;Pop design;2008;Bibliotheek AMFI
AMFI: 772.8 CALZ;HV054962;Japan style;2007;Bibliotheek AMFI
AMFI: 772.8 CONR;HV009157;Designers on design;2004;Bibliotheek AMFI
AMFI: 772.8 ELEC;TM010510;Achille Castiglioni;1984;Bibliotheek AMFI
AMFI: 772.8 FORK;FM007259;&fork;2007;Bibliotheek AMFI
AMFI: 772.8 HUYG;TM041223;Brits design, imago en identiteit;1989;Bibliotheek AMFI
AMFI: 772.8 JAPA;TM047954;Japan design;1992;Bibliotheek AMFI
AMFI: 772.8 LEBE;TM017912;Leben in Bewegung;1998;Bibliotheek AMFI
AMFI: 772.8 MEUR;FM000029;Brazil>Holland;2002;Bibliotheek AMFI
AMFI: 772.8 NEW;TM047898;New British design;1986;Bibliotheek AMFI
AMFI: 772.8 RASH;FM002979;I want to change the world;2001;Bibliotheek AMFI
AMFI: 772.8 SMIT;FM002516;Craft today;1986;Bibliotheek AMFI
AMFI: 772.8 STAR;TM016198;Starck;1996;Bibliotheek AMFI
AMFI: 772.8 WHIT;TM043230;Pop design;1987;Bibliotheek AMFI
AMFI: 772.9 BEAD;FM002398;Beads: their use by Upper Great Lakes Indians;1977;Bibliotheek AMFI
AMFI: 772.9 BRAK;HV078539;The bead goes on;2006;Bibliotheek AMFI
AMFI: 772.9 DUNN;FM002966;Design noir;2001;Bibliotheek AMFI
AMFI: 772.9 EPST;FM002475;Mailbox USA;1996;Bibliotheek AMFI
AMFI: 772.9 FUAD;HV019157;The eco-design handbook;2002;Bibliotheek AMFI
AMFI: 772.9 NUNL;FM002760;Masks;1999;Bibliotheek AMFI
AMFI: 772.9 ORTA;TM014222;Process of transformation;1998;Bibliotheek AMFI
AMFI: 772.9 ORTA;TM017101;Lucy Orta;1996;Bibliotheek AMFI
AMFI: 772.9 SPOR;HV005113;Sportdesigns;2004;Bibliotheek AMFI
AMFI: 773.2 SIXT;HV071109;60. innovators shaping our creative future;2009;Bibliotheek AMFI
AMFI: 773.2 SIXT;HV097126;60. innovators shaping our creative future;2009;Bibliotheek AMFI
AMFI: 773.3 BOSS;TM041595;Folk art of Europe;1990;Bibliotheek AMFI
AMFI: 773.3 CART;FM002481;Crafts of China;1977;Bibliotheek AMFI
AMFI: 773.3 ESPE;FM002514;Mexican folk crafts;1978;Bibliotheek AMFI
AMFI: 773.3 KÜCH;HV053797;Pacific pattern;2005;Bibliotheek AMFI
AMFI: 773.3 MOES;TM041179;Mingei;1985;Bibliotheek AMFI
AMFI: 773.3 STAR;FM002546;Hawaii;1975;Bibliotheek AMFI
AMFI: 773.3 VOLK;TM041271;Volkskunst van Noord/Zuid-Amerika;1981;Bibliotheek AMFI
AMFI: 773.3 WEIR;FM002526;The Bedouin;1976;Bibliotheek AMFI
AMFI: 774 BUEN;HV008700;Just chairs;2003;Bibliotheek AMFI
AMFI: 774 LAZE;FM002593;Feng Shui wonen;1998;Bibliotheek AMFI
AMFI: 774 MATE;HV017637;Material world;2003;Bibliotheek AMFI
AMFI: 774 RIJK;HV009098;De Haagse St?l;2004;Bibliotheek AMFI
AMFI: 774 RUSS;TM041504;Women of design;1992;Bibliotheek AMFI
AMFI: 774 STRU;TM041505;theUltimate interiors book;1991;Bibliotheek AMFI
AMFI: 774.1 BONY;HV000439;Furniture & interiors of the 1940s;2003;Bibliotheek AMFI
AMFI: 774.1 BURC;TM043093;A history of furniture;1991;Bibliotheek AMFI
AMFI: 774.1 COUN;TM006072;The Country home;1988;Bibliotheek AMFI
AMFI: 774.1 DAEN;TM008663;Museum voor Sierkunst Gent;1989;Bibliotheek AMFI
AMFI: 774.1 DESI;HV096225;Designing the modern interior;2009;Bibliotheek AMFI
AMFI: 774.1 ELEM;FM002976;The elements of style: an practical encyclopedia of interior architectural details from 1485 to the;1996;Bibliotheek AMFI
AMFI: 774.1 GAYN;TM006076;Russian Houses;1994;Bibliotheek AMFI
AMFI: 774.1 INTE;FM006912;Interior design inspirations;2004;Bibliotheek AMFI
AMFI: 774.1 IREL;HV070650;History of interior design;2009;Bibliotheek AMFI
AMFI: 774.1 JURA;FM002937;Soft surfaces;1999;Bibliotheek AMFI
AMFI: 774.1 MACK;TM006077;Laura Ashley stoffen & accessoires;1995;Bibliotheek AMFI
AMFI: 774.1 MILL;TM024727;The style sourcebook;1998;Bibliotheek AMFI
AMFI: 774.1 PILE;HV008840;A history of interior design;2005;Bibliotheek AMFI
AMFI: 774.1 PRAZ;HV097786;An illustrated history of interior decoration;1964;Bibliotheek AMFI
AMFI: 774.1 SPEN;FM002987;Classic design styles;2001;Bibliotheek AMFI
AMFI: 774.1 THOR;TM044030;Authentic decor;1993;Bibliotheek AMFI
AMFI: 774.2 FORG;TM047949;Wonen en leven in Amsterdam;1992;Bibliotheek AMFI
AMFI: 774.3 GARN;TM045166;Eileen Gray;1993;Bibliotheek AMFI
AMFI: 774.3 GARR;TM047950;Victorian America;1993;Bibliotheek AMFI
AMFI: 774.3 PURC;TM044024;The Shakers;1992;Bibliotheek AMFI
AMFI: 774.3 WICH;TM010562;Aufbruch zum neuen Wohnen;1978;Bibliotheek AMFI
AMFI: 774.4 ALLE;FM003227;Structure as design;2000;Bibliotheek AMFI
AMFI: 774.4 ANAR;TM045123;Andrée Putman;1993;Bibliotheek AMFI
AMFI: 774.4 BELL;FM003611;Italiaans new design;1993;Bibliotheek AMFI
AMFI: 774.4 BEST;HV078397;The best of interiors;2006;Bibliotheek AMFI
AMFI: 774.4 BONY;HV000440;Furniture & interiors of the 1960s;2004;Bibliotheek AMFI
AMFI: 774.4 BOUV;HV062424;Leren k?ken;2007;Bibliotheek AMFI
AMFI: 774.4 BROW;HV114553;Materials and interior design;2012;Bibliotheek AMFI
AMFI: 774.4 FISH;HV114600;Performance, fashion and the modern interior;2011;Bibliotheek AMFI
AMFI: 774.4 FOGG;HV062781;Couture interieurs;2008;Bibliotheek AMFI
AMFI: 774.4 GRIM;HV069176;New London style;2008;Bibliotheek AMFI
AMFI: 774.4 HMC 2008;HV063335;HMC Amsterdam Rotterdam;2008;Bibliotheek AMFI
AMFI: 774.4 INSI;HV023079;Inside design now;2003;Bibliotheek AMFI
AMFI: 774.4 LOVA;TM045130;Paris interiors;1994;Bibliotheek AMFI
AMFI: 774.4 MODE;HV063365;Models of concern;2008;Bibliotheek AMFI
AMFI: 774.4 MOOR;HV078584;Rooms;2006;Bibliotheek AMFI
AMFI: 774.4 PARR;TM045182;Signs of the Times;1992;Bibliotheek AMFI
AMFI: 774.4 SMIT;HV002590;Xtreme interiors;2003;Bibliotheek AMFI
AMFI: 774.4 STICH;TM010564;De tafel;1997;Bibliotheek AMFI
AMFI: 774.4 WOOD;HV071187;Laura Ashley;2009;Bibliotheek AMFI
AMFI: 774.4 YELA;FM007260;Contemporary world interiors;2007;Bibliotheek AMFI
AMFI: 774.5 BIND;TM007813;Designer's guide to French patterns;1993;Bibliotheek AMFI
AMFI: 774.5 GUIL;FM002456;Tricia Guild's painted country;1997;Bibliotheek AMFI
AMFI: 774.5 HILL;TM009905;Maison;1994;Bibliotheek AMFI
AMFI: 774.5 HILL;TM009904;Cottage;1994;Bibliotheek AMFI
AMFI: 774.5 INNE;TM004974;The country decorator;1994;Bibliotheek AMFI
AMFI: 774.5 INNE;TM043741;Ethnic Style;1994;Bibliotheek AMFI
AMFI: 774.5 MACK;TM047923;Laura Ashley;1992;Bibliotheek AMFI
AMFI: 774.5 SEAR;TM008457;Country living's, country look;1991;Bibliotheek AMFI
AMFI: 774.5 WISS;TM008669;Lost & found;1991;Bibliotheek AMFI
AMFI: 774.6 LUMI 2002;HV011387;Luminale 02 - Doculog;2002;Bibliotheek AMFI
AMFI: 774.9 FRAS;HV079022;Shack chic;2004;Bibliotheek AMFI
AMFI: 774.9 LOUI;HV017067;Living with textiles;2001;Bibliotheek AMFI
AMFI: 774.96 THOU 1;HV005951;1000 lights;2005;Bibliotheek AMFI
AMFI: 774.96 THOU 2;HV005948;1000 lights;2005;Bibliotheek AMFI
AMFI: 774.99 FORB;HV154124;Gordijnen kiezen en maken;1994;Bibliotheek AMFI
AMFI: 774.99 GÜSS;HV154119;Fensterdekorationen;1967;Bibliotheek AMFI
AMFI: 774.99 HAPG;TM006960;Wallpaper and the artist;1992;Bibliotheek AMFI
AMFI: 774.99 HEES;HV107776;Vier eeuwen behang;1988;Bibliotheek AMFI
AMFI: 774.99 INTE;HV107814;The interior designer's drapery, bedspread, and canopy sketchfile;1990;Bibliotheek AMFI
AMFI: 774.99 JACQ;TM043228;Le papier peint, décor d'illusion;1987;Bibliotheek AMFI
AMFI: 774.99 MORR;HV107815;Liberty design, 1874-1914;1989;Bibliotheek AMFI
AMFI: 774.99 ORNA;TM008818;Ornate wallpapers;1986;Bibliotheek AMFI
AMFI: 774.99 SCHO;TM009907;English and American textiles from 1790 to the present;1989;Bibliotheek AMFI
AMFI: 774.99 WETZ;FM002477;Vorhang, Gardine und Rollo;1977;Bibliotheek AMFI
AMFI: 774.99 ZEIT;FM002406;Zeitwände;1992;Bibliotheek AMFI
AMFI: 775.2 BUON;TM010498;Toby Buonagurio;1984;Bibliotheek AMFI
AMFI: 775.2 DORM;TM010509;Elizabeth Fritsch;1985;Bibliotheek AMFI
AMFI: 775.2 JOHN;TM041350;Johnny Rolf;1980;Bibliotheek AMFI
AMFI: 775.2 TERR;HV107773;Terra sculptura, terra pictura;1992;Bibliotheek AMFI
AMFI: 775.2 WILD;TM041432;West coast ceramics;1979;Bibliotheek AMFI
AMFI: 777.4 ALLE;FM002143;Alles Schmuck;2000;Bibliotheek AMFI
AMFI: 777.4 ANDR;TM046626;Ancient Egyptian jewellery;1990;Bibliotheek AMFI
AMFI: 777.4 BUDD;HV098580;Buddha to Buddha;2010;Bibliotheek AMFI
AMFI: 777.4 CARR;TM016206;Swatchissimo 1981-1991;1992;Bibliotheek AMFI
AMFI: 777.4 COMB;FM003066;An art collection of combs;1989;Bibliotheek AMFI
AMFI: 777.4 DORM;HV114475;The new jewelry;1985;Bibliotheek AMFI
AMFI: 777.4 ETHN;HV057214;Ethnic jewellery from Africa, Asia and Pacific Islands;2002;Bibliotheek AMFI
AMFI: 777.4 GREG;TM041637;Gold und Juwelen;1971;Bibliotheek AMFI
AMFI: 777.4 HABS;TM003225;Fabergé: imperial jeweller;1993;Bibliotheek AMFI
AMFI: 777.4 HART;TM010626;De schok van het gewone;1997;Bibliotheek AMFI
AMFI: 777.4 JEWE;TM043090;Jewelry, 7000 years;1991;Bibliotheek AMFI
AMFI: 777.4 LASS;TM016056;Alles over horloges;1996;Bibliotheek AMFI
AMFI: 777.4 LUMI 2004;HV011386;Luminale 04 - Doculog;2002;Bibliotheek AMFI
AMFI: 777.4 LUXE;HV016453;Luxe et fantaisie;2003;Bibliotheek AMFI
AMFI: 777.4 MACK;TM046625;Ethnic jewellery;1994;Bibliotheek AMFI
AMFI: 777.4 MAUR;TM045133;Jewelry by Chanel;1993;Bibliotheek AMFI
AMFI: 777.4 METR;TM047901;Metropolitan jewelry;1991;Bibliotheek AMFI
AMFI: 777.4 MÜLL;HV078513;Costume jewelry for haute couture;2006;Bibliotheek AMFI
AMFI: 777.4 RAUL;FM007135;Art deco jewelry;1985;Bibliotheek AMFI
AMFI: 777.4 SCAR;TM008102;Rings;1993;Bibliotheek AMFI
AMFI: 777.4 SIER;TM017531;Sieraden;1982;Bibliotheek AMFI
AMFI: 777.4 VES;TM041231;VES;1981;Bibliotheek AMFI
AMFI: 777.45 ART;TM041412;Art nouveau jewellery & fans;1973;Bibliotheek AMFI
AMFI: 777.45 GABA;TM041906;Les bijoux des années 50;1987;Bibliotheek AMFI
AMFI: 777.45 HUGH;TM010554;Jewellery redefined;1982;Bibliotheek AMFI
AMFI: 777.45 POIN;HV104954;Brilliant effects;2009;Bibliotheek AMFI
AMFI: 777.45 RENE;TM047935;René Lalique;1991;Bibliotheek AMFI
AMFI: 778.1 CHAT;TM041184;Pattern sheets of origamic architecture;1986;Bibliotheek AMFI
AMFI: 778.1 DECO;TM008814;Decorative endpapers;1986;Bibliotheek AMFI
AMFI: 778.1 HEIJB;FM007230;Sierpapier;1994;Bibliotheek AMFI
AMFI: 778.1 JAAR 2010;HV107681;Jaarboek 2010;2010;Bibliotheek AMFI
AMFI: 778.1 LANG;HV084332;Origami design secrets;2003;Bibliotheek AMFI
AMFI: 778.1 LEIT;HV005843;Paper textiles;2005;Bibliotheek AMFI
AMFI: 778.1 MIUR;FM007231;L'art du papier marbré;1991;Bibliotheek AMFI
AMFI: 778.1 PATT;FM003438;Patterns for papers;1987;Bibliotheek AMFI
AMFI: 778.1 RRRI;HV069691;Rrripp!! paper fashion;2007;Bibliotheek AMFI
AMFI: 778.1 SCHM;HV092022;Unfolded;2009;Bibliotheek AMFI
AMFI: 778.2 ROSS;TM010493;Baskets as textile art;1973;Bibliotheek AMFI
AMFI: 779 5000;TM008100;5000 years of textiles;1993;Bibliotheek AMFI
AMFI: 779 AU;TM008828;Au fil de la parole;1995;Bibliotheek AMFI
AMFI: 779 BELL;HV005937;Mé tissages;2005;Bibliotheek AMFI
AMFI: 779 BEYO;TM047940;Beyond the Tanabata Bridge;1993;Bibliotheek AMFI
AMFI: 779 BILL;TM043737;Charles Rennie Mackintosh;1993;Bibliotheek AMFI
AMFI: 779 BONN;TM047887;The book of fine linen;1994;Bibliotheek AMFI
AMFI: 779 BORO;FM002147;Boro Boro;1997;Bibliotheek AMFI
AMFI: 779 BOSK;TM041604;Fabulous fabrics of the 50s;1992;Bibliotheek AMFI
AMFI: 779 BRAD;TM016302;Techno textiles;1998;Bibliotheek AMFI
AMFI: 779 BRAD;HV113137;Techno textiles 2;2005;Bibliotheek AMFI
AMFI: 779 BRAD;FM003367;Techno textiles;1998;Bibliotheek AMFI
AMFI: 779 COLC;HV139265;The new textiles;1993;Bibliotheek AMFI
AMFI: 779 COLC;HV095174;Textiles today;2007;Bibliotheek AMFI
AMFI: 779 CONW;TM009919;Thai textiles;1992;Bibliotheek AMFI
AMFI: 779 DE;HV105883;3500 years of textile art;2008;Bibliotheek AMFI
AMFI: 779 DEVO;FM002454;L'arte del tessuto in Europa;1974;Bibliotheek AMFI
AMFI: 779 DUNS;TM041278;Nepalese textiles;1993;Bibliotheek AMFI
AMFI: 779 EMER;TM000465;The primary structures of fabrics;1994;Bibliotheek AMFI
AMFI: 779 FASH;HV139267;Fashioning fabrics;2006;Bibliotheek AMFI
AMFI: 779 FISH;TM006842;Rio Grande textiles;1994;Bibliotheek AMFI
AMFI: 779 FRAS;TM009911;Handwoven textiles of South-East Asia;1992;Bibliotheek AMFI
AMFI: 779 FUTU;HV112461;Futurotextiel;2008;Bibliotheek AMFI
AMFI: 779 FUWA;FM002146;Fuwa fuwa;1998;Bibliotheek AMFI
AMFI: 779 GILL;HV002424;African textiles;2003;Bibliotheek AMFI
AMFI: 779 GROS;TM041534;Watson's textile design and colour;1975;Bibliotheek AMFI
AMFI: 779 HERF;TM046858;The Victoria & Albert Museum's textile collection;1992;Bibliotheek AMFI
AMFI: 779 KING;TM047917;The Victoria & Albert Museum's Textile Collection;1993;Bibliotheek AMFI
AMFI: 779 KIRA;TM024768;Kira kira;1999;Bibliotheek AMFI
AMFI: 779 KORT;TM041498;Textieldesign 1890-1990;1992;Bibliotheek AMFI
AMFI: 779 LEBE;TM009427;Edle Stoffe;1995;Bibliotheek AMFI
AMFI: 779 LEBE;TM047885;Fabrics;1994;Bibliotheek AMFI
AMFI: 779 LENO;TM043758;Material wealth;1989;Bibliotheek AMFI
AMFI: 779 LESL;HV079143;Needlework through history;2007;Bibliotheek AMFI
AMFI: 779 LOAS;TM041292;Stencilling on fabrics;1991;Bibliotheek AMFI
AMFI: 779 LYNT;TM009078;The sari;1995;Bibliotheek AMFI
AMFI: 779 MACF;HV079646;Radical lace & subversive knitting;2007;Bibliotheek AMFI
AMFI: 779 MARI;HV002660;Marimekko;2003;Bibliotheek AMFI
AMFI: 779 MEND;TM047926;The Victoria & Albert Museum's Textile Collection;1992;Bibliotheek AMFI
AMFI: 779 MONT;TM009026;Textiles in America, 1650-1870;1984;Bibliotheek AMFI
AMFI: 779 OMAH;FM000027;Sportstech;2002;Bibliotheek AMFI
AMFI: 779 OMAH;HV112852;Advanced textiles for health and well-being;2011;Bibliotheek AMFI
AMFI: 779 PAIN;TM041580;The textile art in interior design;1990;Bibliotheek AMFI
AMFI: 779 PAIN;FM002455;The textile art in interior design;1990;Bibliotheek AMFI
AMFI: 779 PAPI;HV068669;Papier Luxus;2008;Bibliotheek AMFI
AMFI: 779 PARR;TM009034;Textiles of the Arts and Crafts movement;1988;Bibliotheek AMFI
AMFI: 779 PARR;TM046859;The Victoria & Albert Museum's textile collection;1993;Bibliotheek AMFI
AMFI: 779 PICT;TM041895;African textiles;1989;Bibliotheek AMFI
AMFI: 779 QUIN;HV114617;Fashion futures;2012;Bibliotheek AMFI
AMFI: 779 QUIN;HV114581;Textile visionaries;2012;Bibliotheek AMFI
AMFI: 779 QUIN;HV101146;Textile futures;2010;Bibliotheek AMFI
AMFI: 779 READ;TM042124;Elementary textile design and fabric structure;1950;Bibliotheek AMFI
AMFI: 779 RIFF;HV003189;Toile de Jouy;2003;Bibliotheek AMFI
AMFI: 779 RÜSS;HV078050;High tech low tech;2006;Bibliotheek AMFI
AMFI: 779 SCAT;TM016332;S catalogue/S Katalog;1998;Bibliotheek AMFI
AMFI: 779 SCHN;FM002478;Textilien;1975;Bibliotheek AMFI
AMFI: 779 SCHO;TM008069;French textiles from 1760 to the present;1991;Bibliotheek AMFI
AMFI: 779 SCHO;TM017113;International textile design;1995;Bibliotheek AMFI
AMFI: 779 SCOT;TM041576;Z?de;1993;Bibliotheek AMFI
AMFI: 779 SHIM;FM002145;Shimi jimi;1998;Bibliotheek AMFI
AMFI: 779 SUKE;TM024129;Suké Suké;1997;Bibliotheek AMFI
AMFI: 779 SUTT;TM009027;The textiles of Wales;1987;Bibliotheek AMFI
AMFI: 779 TEXT;HV107768;Textiles and new technology;1994;Bibliotheek AMFI
AMFI: 779 TEXT;TM043039;Textile collections of the world;1978;Bibliotheek AMFI
AMFI: 779 TEXT;TM046848;Textiles and new technology;1994;Bibliotheek AMFI
AMFI: 779 TEXT;HV053836;Textiel, kostuum, mode;2005;Bibliotheek AMFI
AMFI: 779 TEXT I;TM043038;Textile collections of the world;1976;Bibliotheek AMFI
AMFI: 779 TEXT I;FM002509;Textile collections of the world;1976;Bibliotheek AMFI
AMFI: 779 TEXT II;FM002510;Textile collections of the world;1976;Bibliotheek AMFI
AMFI: 779 TEXT II;TM043037;Textile collections of the world;1976;Bibliotheek AMFI
AMFI: 779 TWO;HV079862;2121;2005;Bibliotheek AMFI
AMFI: 779 VEEN;HV096715;V?ftig jaar Textielmuseum 1958-2008;2008;Bibliotheek AMFI
AMFI: 779 VICT;TM047911;Victoria & Albert Museum's textile collection;1994;Bibliotheek AMFI
AMFI: 779 VICT;TM047910;Victoria & Albert Museum's textile collection;1994;Bibliotheek AMFI
AMFI: 779 VULK;TM004981;Textiles, fabric & design;1987;Bibliotheek AMFI
AMFI: 779 WILC;TM010906;Geschichte der deutschen Textilkunst;1997;Bibliotheek AMFI
AMFI: 779 YOSH;TM044005;Traditional stripes & lattices;1993;Bibliotheek AMFI
AMFI: 779 YOSH;TM044007;Traditional arabesque;1993;Bibliotheek AMFI
AMFI: 779 ZAWA;FM002144;Zawa zawa;1999;Bibliotheek AMFI
AMFI: 779.1 3000;TM041274;3000 jaar weven in de Andes;1988;Bibliotheek AMFI
AMFI: 779.1 ADLE;TM007810;African majesty;1992;Bibliotheek AMFI
AMFI: 779.1 BARB;TM003281;Prehistoric textiles;1991;Bibliotheek AMFI
AMFI: 779.1 BERT;TM044020;The textiles of Guatemala;1991;Bibliotheek AMFI
AMFI: 779.1 BONT;TM002566;Bontjes voor de tropen;1991;Bibliotheek AMFI
AMFI: 779.1 BOOT;HV063261;In het spoor van het Bauhaus;2007;Bibliotheek AMFI
AMFI: 779.1 BOOT;HV078455;In het spoor van het Bauhaus;2007;Bibliotheek AMFI
AMFI: 779.1 BOTE;FM002508;Wever? De Ploeg;1989;Bibliotheek AMFI
AMFI: 779.1 BOTE;TM010263;Wever? De Ploeg;1989;Bibliotheek AMFI
AMFI: 779.1 DEND;FM002522;African fabric crafts;1975;Bibliotheek AMFI
AMFI: 779.1 FANC;HV107813;Fancy cloths;1987;Bibliotheek AMFI
AMFI: 779.1 GILL;HV100798;Textiles of the Islamic world;2010;Bibliotheek AMFI
AMFI: 779.1 HORS;TM007807;Robes of splendor;1993;Bibliotheek AMFI
AMFI: 779.1 HOUT;FM002506;Textielkunst;1982;Bibliotheek AMFI
AMFI: 779.1 KAPO;TM000467;Language of the robe;1992;Bibliotheek AMFI
AMFI: 779.1 LAMB;FM002479;West African weaving;1975;Bibliotheek AMFI
AMFI: 779.1 LOPE;TM041293;Koptische weefsels;1982;Bibliotheek AMFI
AMFI: 779.1 MAYE;TM009032;Textiles in the Art Institute of Chicago;1992;Bibliotheek AMFI
AMFI: 779.1 MENZ I;FM002426;Textilien aus Westafrika;1972;Bibliotheek AMFI
AMFI: 779.1 MENZ II;FM002427;Textilien aus Westafrika;1972;Bibliotheek AMFI
AMFI: 779.1 MENZ III;FM002428;Textilien aus Westafrika;1972;Bibliotheek AMFI
AMFI: 779.1 MOLL;TM010496;Indische Textilien;1978;Bibliotheek AMFI
AMFI: 779.1 OEI;TM043175;Magische abstractie;1989;Bibliotheek AMFI
AMFI: 779.1 OEI;TM043174;Magische abstractie;1989;Bibliotheek AMFI
AMFI: 779.1 PAPA;FM002525;Introduction-catalogue;1981;Bibliotheek AMFI
AMFI: 779.1 PEER;HV113793;Golden spider silk;2012;Bibliotheek AMFI
AMFI: 779.1 PEND;FM002396;Navajo and Hopi weaving techniques;1974;Bibliotheek AMFI
AMFI: 779.1 PETE;HV154121;Seidenband in Basel;1983;Bibliotheek AMFI
AMFI: 779.1 QUIL;HV107767;Quilts, 1700-2010;2010;Bibliotheek AMFI
AMFI: 779.1 REID;TM041275;Textile masterpieces of ancient Peru;1986;Bibliotheek AMFI
AMFI: 779.1 RUTS;TM043236;Coptic fabrics;1990;Bibliotheek AMFI
AMFI: 779.1 SAMU;FM002505;The raven's tail;1987;Bibliotheek AMFI
AMFI: 779.1 THIA;TM017511;Voddeweven;1978;Bibliotheek AMFI
AMFI: 779.1 VECC;TM045174;Guatemala rainbow;1989;Bibliotheek AMFI
AMFI: 779.1 VISI;TM041302;Visions;1990;Bibliotheek AMFI
AMFI: 779.1 WASS;TM041273;Bolivian Indian textiles;1981;Bibliotheek AMFI
AMFI: 779.1 WEEF;FM002433;Weefsels en adatkostuums uit Indonesië;1982;Bibliotheek AMFI
AMFI: 779.1 WELT;TM047914;Bauhaus textiles;1993;Bibliotheek AMFI
AMFI: 779.1 WEVE;TM041406;Weverij de Ploeg 1923-heden;1984;Bibliotheek AMFI
AMFI: 779.1 WEVE;TM041405;Weverij de Ploeg 1923-heden;1984;Bibliotheek AMFI
AMFI: 779.2 ALLA;TM008665;Chinese Rugs;1993;Bibliotheek AMFI
AMFI: 779.2 ALLA;TM009071;Kilims;1995;Bibliotheek AMFI
AMFI: 779.2 OPIE;TM002539;Tribal rugs;1992;Bibliotheek AMFI
AMFI: 779.2 TIGE;HV107801;The tiger rugs of Tibet;1988;Bibliotheek AMFI
AMFI: 779.3 BLUM;TM010373;Helmut Hahn;1995;Bibliotheek AMFI
AMFI: 779.5 AHMA;HV154120;The aesthetics & vocabulary of Nakshi Kantha;1997;Bibliotheek AMFI
AMFI: 779.5 BAYA;HV114624;Les brodeurs;1992;Bibliotheek AMFI
AMFI: 779.5 GRAP;TM043740;The Bayeux tapestry;1994;Bibliotheek AMFI
AMFI: 779.5 HARR;TM009917;Michael James;1995;Bibliotheek AMFI
AMFI: 779.5 PAIN;HV066122;Embroidery from Afghanistan;2006;Bibliotheek AMFI
AMFI: 779.5 PALU;TM043085;"Tapisserie ;";1991;Bibliotheek AMFI
AMFI: 779.5 REID;TM041962;Quilt blocks;1991;Bibliotheek AMFI
AMFI: 779.5 WEIR;HV078508;Embroidery from Palestine;2006;Bibliotheek AMFI
AMFI: 779.6 LACE;HV107788;Lace;2007;Bibliotheek AMFI
AMFI: 779.6 SPIT;TM006841;Spitze;1995;Bibliotheek AMFI
